10130	10741	5
10130	10748	5
10130	10755	5
10130	10756	5
10130	10767	5
10130	10771	5
10130	10774	5
10130	10777	5
10130	10779	5
10130	10780	5
10130	10781	5
10130	10782	5
10130	10790	5
10130	10808	5
10130	10811	5
10130	10820	5
10130	10821	5
10130	10824	5
10130	10861	5
10130	10863	5
10130	10879	5
10130	10897	5
10130	10902	5
10130	10913	5
10130	10933	5
10130	11001	5
10130	11011	5
10130	11012	5
10130	11028	5
10130	11082	5
10130	11084	5
10130	11087	5
10130	11136	5
10130	11143	5
10130	11184	5
10130	11189	5
10130	11299	5
10130	11334	5
10130	11346	5
10130	11356	5
10130	11379	5
10130	11382	5
10130	11389	5
10130	11417	5
10130	11424	5
10130	11425	5
10130	11447	5
10130	11450	5
10130	11455	5
10130	11457	5
10130	11458	5
10130	11459	5
10130	11460	5
10130	11461	5
10130	11473	5
10130	11485	5
10130	11497	5
10130	11498	5
10130	11515	5
10130	11518	5
10130	11519	5
10130	11520	5
10130	11521	5
10130	11522	5
10130	11523	5
10130	11525	5
10130	11526	5
10130	11527	5
10130	11528	5
10130	11529	5
10130	11530	5
10130	11531	5
10130	11532	5
10130	11533	5
10130	11534	5
10130	11535	5
10130	11536	5
10130	11537	5
10130	11538	5
10130	11542	5
10130	11543	5
10130	11547	5
10130	11548	5
10130	11583	5
10130	11661	5
10130	11663	5
10130	11703	5
10130	11710	5
10130	11711	5
10130	11722	5
10130	11748	5
10130	11750	5
10130	11756	5
10130	16932	5
10130	19850	5
10130	19852	5
10130	20766	5
10130	20767	5
10130	22687	5
10130	22688	5
10130	22689	5
10130	22693	5
10130	22706	5
10130	22707	5
10130	22709	5
10130	22718	5
10130	22868	5
10130	22871	5
10130	22874	5
10130	22888	5
10130	22920	5
10130	22921	5
10130	22922	5
10130	22923	3
10130	22924	5
10130	22925	5
10130	22926	5
10130	22927	5
10130	22939	5
10130	22949	5
10130	22950	5
10130	22955	5
10130	22958	5
10130	22974	5
10130	23001	5
10130	23536	5
10130	23587	5
10130	23588	5
10130	24079	5
10130	24081	5
10130	24082	5
10130	24089	5
10130	24108	5
10130	24146	5
10130	24149	5
10130	24151	5
10130	24155	5
10130	24157	5
10130	24158	5
10130	24165	5
10130	24169	5
10131	10440	5
10132	10002	5
10132	10046	5
10149	10114	5
10149	10473	5
10149	10487	3
10149	10489	5
10149	10690	5
10149	10797	5
10149	11131	5
10150	10389	3
10150	10511	3
10150	10520	3
10150	10527	3
10150	10690	5
10168	10041	5
10182	10911	5
10182	11417	5
10182	11528	5
10182	11547	5
10182	11709	5
10182	15868	5
10182	15869	5
10182	22718	5
10182	22812	5
10182	22872	5
10182	22874	5
10182	22977	5
10182	23005	5
10182	24146	5
10182	24798	5
10182	24869	5
10182	24891	5
10182	24894	5
10186	10029	5
10186	10034	5
10186	10038	5
10186	10039	5
10186	10052	5
10186	10099	3
10186	10113	5
10186	10118	5
10186	10182	5
10186	10223	3
10186	10441	5
10186	10482	5
10186	10740	5
10186	10741	5
10186	10748	5
10186	10756	5
10188	10034	5
10188	10038	5
10188	10045	5
10188	10052	5
10188	10182	5
10188	10198	3
10188	10199	3
10188	10213	3
10188	10408	3
10188	10441	5
10188	10482	5
10188	10654	5
10188	10732	5
10188	10741	5
10188	10748	5
10188	10756	5
10188	10774	5
10188	10777	5
10188	10779	5
10188	10780	5
10188	10782	5
10188	10790	5
10188	10795	5
10188	10820	5
10188	10821	5
10188	11001	5
10188	11028	5
10188	11184	5
10188	11336	3
10188	11346	5
10188	11347	5
10188	11417	5
10188	11431	5
10188	11447	5
10188	11448	5
10188	11449	5
10188	11450	5
10188	11458	5
10188	11459	5
10188	11476	5
10188	11479	5
10188	11498	5
10188	11525	5
10188	11531	5
10188	11534	5
10188	11535	5
10188	11542	5
10188	11585	3
10188	11661	5
10189	10029	5
10189	10114	5
10189	10119	5
10189	11299	3
10189	11458	3
10189	11750	3
10189	22811	3
10189	22871	3
10189	22882	5
10189	23525	3
10190	10174	5
10194	10052	5
10194	10094	5
10194	10171	5
10194	10172	5
10194	10174	5
10194	10299	5
10194	10301	5
10194	10808	5
10194	10811	5
10194	10847	5
10194	10849	5
10194	10853	5
10194	10871	5
10194	10939	5
10194	10959	5
10194	11583	5
10194	11702	5
10194	11703	5
10194	11748	5
10194	19851	5
10194	24173	5
10194	24174	5
10194	24175	5
10194	24181	5
10194	24867	5
10195	10037	5
10195	11543	5
10195	22688	5
10195	22925	3
10197	10039	5
10197	10122	5
10197	10182	5
10197	10307	5
10206	10038	5
10206	10039	5
10206	10041	5
10206	10044	5
10206	10052	5
10206	10182	5
10206	10313	5
10206	10441	5
10206	10476	5
10206	10482	5
10206	10741	5
10206	10779	5
10206	10780	5
10206	10938	5
10206	11184	5
10206	11379	5
10206	11389	5
10206	11417	5
10206	11450	5
10206	11458	5
10206	11459	5
10206	11520	5
10206	11525	5
10206	11528	5
10206	11531	5
10206	11534	5
10206	11535	5
10206	11537	5
10206	11538	5
10206	11541	5
10206	11548	5
10206	20766	5
10206	20767	5
10206	22689	5
10206	22693	5
10206	22868	5
10206	22871	5
10206	22874	5
10206	22888	5
10206	22920	5
10206	22922	5
10206	22927	5
10206	22945	5
10206	22950	5
10206	24081	5
10206	24084	5
10206	24088	5
10206	24089	5
10206	24101	5
10206	24104	5
10206	24108	5
10206	24151	5
10210	10039	5
10210	10182	5
10211	10113	5
10211	10114	5
10211	10117	5
10211	10213	3
10211	10440	5
10211	10441	5
10219	10098	3
10219	10099	3
10219	10120	5
10219	10441	5
10219	10482	5
10219	10732	5
10219	10748	5
10219	10756	5
10219	10779	5
10219	10780	5
10219	10781	5
10219	10821	5
10219	10861	5
10219	10936	5
10219	10937	5
10219	10938	5
10219	10959	5
10219	11028	5
10219	11131	5
10219	11173	5
10219	11178	5
10219	11248	5
10219	11266	5
10219	11346	5
10219	11389	5
10219	11424	5
10219	11425	5
10219	11426	5
10219	11427	5
10219	11485	5
10219	11498	5
10219	11525	5
10219	11538	5
10219	11543	5
10219	11628	5
10219	11650	5
10219	11747	5
10219	11750	5
10219	22693	5
10219	22874	5
10219	22922	5
10219	22950	5
10219	24089	5
10240	10128	5
10246	10186	5
10246	10189	5
10246	10319	5
10246	10348	5
10246	11084	5
10246	11091	5
10246	11133	5
10246	11537	5
10246	11633	5
10246	11634	5
10246	11635	5
10246	11636	5
10246	11637	5
10254	10127	5
10254	10319	5
10254	10388	5
10254	10440	5
10254	10473	5
10254	10482	5
10254	10511	3
10254	10520	3
10254	10527	3
10254	10656	5
10254	10732	5
10254	10779	5
10254	10803	3
10254	10804	3
10254	10817	3
10254	10818	3
10254	10874	3
10254	10879	5
10254	10924	3
10254	10928	5
10254	10930	5
10254	11106	5
10254	11124	5
10254	11125	5
10254	11127	5
10254	11173	5
10254	11346	5
10254	11457	5
10254	11474	3
10254	11576	5
10254	11640	3
10254	11653	5
10254	11722	5
10254	15259	3
10254	15262	5
10254	20767	5
10254	22782	5
10254	22812	3
10254	22845	3
10254	22873	5
10254	22909	5
10254	22915	3
10254	22921	3
10254	23001	5
10254	23023	5
10254	24089	3
10254	24109	3
10254	24146	5
10254	24151	3
10254	24157	3
10254	24778	5
10254	24783	3
10254	24792	3
10254	24867	5
10254	24873	5
10254	24932	5
10254	25049	5
10254	25071	5
10254	25079	5
10254	25089	5
10254	25214	5
10254	25504	5
10254	25505	5
10273	11379	5
10273	11417	5
10273	11458	5
10273	11531	5
10273	11534	5
10273	11547	5
10289	10039	5
10289	10656	5
10325	10319	3
10325	10701	3
10330	10171	5
10330	10172	5
10330	10174	5
10340	10098	3
10340	10220	3
10340	10221	3
10347	10740	5
10347	10748	5
10347	10756	5
10347	10771	5
10347	10774	5
10347	10777	5
10347	10780	5
10347	10820	5
10347	10824	5
10347	11001	5
10347	11028	5
10347	11299	5
10347	11379	5
10347	11389	5
10347	11396	5
10347	11417	5
10347	11457	5
10347	11458	5
10347	11459	5
10347	11460	5
10347	11463	5
10347	11468	5
10347	11498	5
10347	11518	5
10347	11520	5
10347	11525	5
10347	11528	5
10347	11529	5
10347	11531	5
10347	11534	5
10347	11536	5
10347	11537	5
10347	11538	5
10347	11543	5
10347	11547	5
10347	11548	5
10347	11633	5
10347	11660	5
10347	11661	5
10347	11710	5
10347	11711	5
10347	11722	5
10347	11744	5
10347	11750	5
10347	19850	5
10347	20766	5
10347	20767	5
10347	22687	5
10347	22689	5
10347	22706	5
10347	22707	5
10347	22709	5
10347	22718	5
10347	22835	5
10347	22868	5
10347	22871	5
10347	22874	5
10347	22888	5
10347	22920	5
10347	22921	5
10347	22922	5
10347	22923	5
10347	22924	5
10347	22925	5
10347	22927	5
10347	22939	5
10347	22949	5
10347	22950	5
10347	22955	5
10347	23003	5
10347	23534	5
10347	23580	5
10347	23584	5
10347	23587	5
10347	23589	5
10347	24079	5
10347	24080	5
10347	24082	5
10347	24083	5
10347	24088	5
10347	24089	5
10347	24108	5
10347	24110	5
10347	24146	5
10347	24151	5
10347	24157	5
10347	24158	5
10347	24160	5
10347	24165	5
10347	24169	5
10347	24778	5
10350	10128	5
10350	10172	5
10350	10218	3
10350	10386	5
10350	10389	5
10350	10495	5
10350	10524	5
10350	10528	5
10350	10786	5
10350	10911	3
10350	10916	5
10350	10928	5
10352	10122	5
10352	10128	5
10352	10222	5
10352	10654	5
10352	10732	5
10359	10105	5
10359	10124	5
10359	10125	5
10359	10127	5
10359	10128	5
10359	10524	5
10359	10525	5
10359	10648	5
10359	10700	5
10359	10731	5
10359	10748	5
10359	10786	5
10359	10795	5
10359	10863	5
10359	10866	5
10359	10895	5
10359	10911	5
10359	10916	5
10359	10928	5
10359	10930	5
10359	10986	5
10362	10105	3
10362	10222	3
10362	10465	3
10362	10468	3
10362	10470	3
10362	10930	5
10374	10780	5
10383	10786	5
10394	10879	5
10395	10212	3
10395	10214	3
10395	10215	3
10395	10216	3
10395	10223	3
10398	10236	5
10398	10790	5
10401	10389	3
10401	11106	5
10448	10111	5
10448	10171	5
10448	10236	5
10448	10389	5
10448	10390	5
10448	10787	3
10448	10874	3
10448	10910	3
10448	10994	3
10448	11075	3
10448	11104	3
10448	11115	3
10448	11136	5
10448	11140	5
10448	11177	5
10448	11198	5
10448	11244	5
10448	11435	5
10448	11652	3
10448	11761	3
10448	22692	3
10459	11295	5
10470	10781	5
10470	10782	5
10470	10823	5
10568	10471	5
12072	11210	5
1025587	10911	5
1025590	10844	5
1025593	10105	5
1025593	10172	5
1025593	10390	5
1025593	10662	5
1025593	10732	5
1025593	10740	5
1025593	10824	5
1025593	10911	5
1025593	11028	5
1025593	11125	5
1025593	11127	5
1025593	11143	5
1025593	11340	5
1025593	11343	5
1025593	11352	5
1025593	11370	5
1025593	11372	5
1025593	11399	5
1025593	11404	5
1025593	11417	5
1025593	11457	5
1025593	11458	5
1025593	11459	5
1025593	11495	5
1025593	11537	5
1025593	11659	5
1025593	22688	5
1025593	22689	3
1025593	22705	3
1025593	22706	3
1025593	22718	5
1025593	22925	5
1025593	23525	5
1025601	11629	5
1025601	11630	5
1025601	11632	5
1025627	10192	5
1025627	10218	5
1025627	10319	5
1025627	10440	5
1025627	10741	5
1025627	11173	5
1025627	11352	5
1025627	11528	5
1025627	23003	5
1025627	24141	5
1025631	10782	5
1025631	10936	5
1025631	24079	5
1025632	10528	5
1025632	11441	5
1025632	11447	5
1025632	11448	5
1025632	11476	5
1025632	11477	5
1025632	11650	5
1025639	10441	5
1025639	10482	5
1025639	10700	5
1025639	10740	5
1025639	10741	5
1025639	10748	5
1025639	10771	5
1025639	10774	5
1025639	10777	5
1025639	10999	5
1025639	11001	5
1025639	11184	5
1025639	11346	5
1025639	11431	5
1025639	11518	5
1025639	11525	5
1025639	11528	5
1025639	11531	5
1025639	11534	5
1025639	11535	5
1025639	11539	5
1025639	11543	5
1025639	11750	5
1025639	22687	5
1025639	22751	5
1025639	22874	5
1025639	22949	5
1025639	22950	5
1025639	22955	5
1025639	24081	5
1025639	24146	5
1025639	24158	5
1025640	10732	5
1025640	10771	5
1025640	10781	5
1025640	10782	5
1025640	10864	5
1025640	10936	5
1025640	11028	5
1025640	11178	5
1025640	11417	5
1025640	11448	5
1025640	11459	5
1025640	11460	5
1025640	11531	5
1025640	11534	5
1025640	11535	5
1025640	11537	5
1025640	11541	5
1025640	11542	5
1025640	11587	5
1025641	10780	5
1025641	10782	5
1025641	10939	5
1025641	11417	5
1025641	11520	5
1025641	11525	5
1025641	11531	5
1025641	11541	5
1025650	11347	5
1025651	10389	5
1025654	10112	3
1025654	10820	3
1025654	11411	3
1025674	10482	5
1025674	10741	5
1025674	10779	5
1025674	10780	5
1025674	11184	5
1025674	11346	5
1025674	11447	5
1025691	10328	5
1025728	11346	5
1025729	11346	5
1025729	11347	5
1025730	11346	5
1025730	11347	5
1025732	10441	5
1025732	10741	5
1025732	11341	3
1025732	11447	5
1025735	10902	5
1025735	11334	5
1025736	10740	5
1025736	10748	5
1025736	10771	5
1025736	10774	5
1025736	10777	5
1025736	10824	5
1025736	11347	5
1025736	11417	5
1025736	11447	5
1025736	11525	5
1025736	11528	5
1025736	11532	5
1025736	11538	5
1025736	11542	5
1025736	19850	5
1025736	19852	5
1025736	20767	5
1025736	22687	5
1025736	22693	5
1025736	22868	5
1025736	22945	5
1025736	22949	5
1025736	22950	5
1025736	22955	5
1025737	24867	5
1025737	25023	5
1025737	25222	5
1025741	10808	5
1025741	11334	5
1025742	10741	5
1025796	11347	5
1025799	10937	5
1025799	11346	5
1025799	11478	5
1025799	11502	5
1025800	11084	5
1025801	11346	5
1025801	11448	5
1025803	10741	5
1025803	11447	5
1025805	11448	5
1025805	11477	5
1025807	10520	3
1025812	10782	5
1025812	11028	5
1025812	11518	5
1025812	11531	5
1025812	11534	5
1025816	11299	5
1025823	11001	5
1025823	11383	5
1025823	11396	5
1025823	11417	5
1025823	11498	5
1025823	11520	5
1025823	22950	5
1025875	10779	5
1025875	11431	5
1025875	11447	5
1025875	11476	5
1025912	10440	5
1025912	10441	5
1025912	10774	5
1025912	11641	5
1025912	11658	5
1025912	11659	5
1025912	11660	5
1025912	11661	5
1025942	11343	5
1025942	11404	5
1025942	11421	3
1025943	11479	5
1025965	11458	5
1025966	10386	5
1025967	11417	5
1026002	11417	5
1026006	10389	5
1026006	10441	5
1026006	10740	5
1026006	10748	5
1026006	10756	5
1026006	10771	5
1026006	10774	5
1026006	10777	5
1026006	10780	5
1026006	10821	5
1026006	10824	5
1026006	11001	5
1026006	11028	5
1026006	11136	5
1026006	11178	5
1026006	11299	5
1026006	11334	5
1026006	11382	5
1026006	11417	5
1026006	11458	5
1026006	11459	5
1026006	11460	5
1026006	11473	5
1026006	11498	5
1026006	11518	5
1026006	11525	5
1026006	11527	5
1026006	11528	5
1026006	11532	5
1026006	11535	5
1026006	11537	5
1026006	11538	5
1026006	11542	5
1026006	11543	5
1026006	11548	5
1026006	11583	5
1026006	11633	5
1026006	11748	5
1026006	11750	5
1026006	19850	5
1026006	19852	5
1026006	20766	5
1026006	20767	5
1026006	22687	5
1026006	22688	5
1026006	22693	5
1026006	22705	5
1026006	22707	5
1026006	22708	5
1026006	22709	5
1026006	22710	5
1026006	22712	5
1026006	22718	5
1026006	22871	5
1026006	22874	5
1026006	22888	5
1026006	22920	5
1026006	22921	5
1026006	22922	5
1026006	22923	5
1026006	22924	5
1026006	22925	5
1026006	22926	5
1026006	22927	5
1026006	22939	5
1026006	22949	5
1026006	22950	5
1026006	22955	5
1026006	24778	5
1026009	10482	5
1026009	10748	5
1026009	10774	5
1026009	10780	5
1026009	10916	5
1026009	10930	5
1026014	10786	5
1026014	10795	5
1026014	10911	5
1026014	10916	5
1026014	10928	5
1026014	10930	5
1026014	10986	5
1026014	11417	5
1026014	11548	5
1026016	10441	5
1026016	10528	5
1026016	10657	5
1026016	10732	5
1026016	10777	5
1026016	10780	5
1026016	10786	5
1026016	10795	5
1026016	10916	5
1026016	11173	5
1026016	11379	5
1026016	11443	5
1026016	11456	5
1026016	11543	5
1026016	11702	5
1026016	11718	5
1026016	11754	5
1026016	22720	5
1026016	22835	5
1026016	22977	5
1026016	22979	5
1026019	10440	5
1026019	10916	5
1026019	11443	5
1026024	11443	5
1026025	10527	3
1026025	10528	5
1026025	10732	5
1026025	10780	5
1026025	10786	5
1026025	10847	5
1026025	10902	5
1026025	10995	5
1026025	11001	5
1026025	11136	5
1026025	11161	5
1026025	11173	5
1026025	11178	5
1026025	11340	5
1026025	11370	5
1026025	11372	5
1026025	11393	5
1026025	11443	5
1026025	11498	5
1026025	11547	5
1026025	11548	5
1026025	11583	5
1026025	11633	5
1026025	11640	5
1026025	11660	5
1026025	11757	5
1026025	15262	5
1026027	10748	5
1026027	10771	5
1026027	10780	5
1026027	11001	5
1026027	11028	5
1026027	11299	5
1026027	11389	5
1026027	11459	5
1026027	11498	5
1026027	11525	5
1026027	11543	5
1026027	11547	5
1026027	11548	5
1026027	11583	5
1026027	22687	5
1026027	22709	5
1026027	22784	5
1026027	22871	5
1026027	22949	5
1026027	22950	5
1026027	22955	5
1026029	10511	3
1026030	10911	5
1026030	11443	5
1026032	10440	5
1026069	10482	5
1026069	10849	5
1026069	11443	5
1026069	11541	5
1026069	11548	5
1026072	10441	5
1026072	11299	5
1026072	11498	5
1026072	11520	5
1026072	11525	5
1026072	11543	5
1026072	11750	5
1026072	11756	5
1026072	22665	5
1026072	22672	5
1026072	22782	5
1026072	22783	5
1026072	22784	5
1026072	22874	5
1026072	22920	5
1026072	22949	5
1026072	22950	5
1026137	10777	5
1026137	11633	5
1026137	22922	5
1026137	22923	5
1026167	10771	5
1026167	11384	5
1026167	11536	5
1026167	22759	5
1026167	22778	5
1026167	22786	5
1026167	22806	5
1026167	22946	5
1026167	22956	5
1026167	22957	5
1026167	22963	5
1026167	22965	5
1026167	22967	5
1026167	22982	5
1026167	22983	5
1026167	22984	5
1026167	22985	5
1026167	23509	5
1026167	23510	5
1026167	23512	5
1026167	23513	5
1026167	23514	5
1026167	23515	5
1026167	23526	5
1026167	23527	5
1026167	23528	5
1026167	23531	5
1026167	23543	5
1026167	23544	5
1026167	23545	5
1026167	23546	5
1026167	23547	5
1026167	23548	5
1026167	23559	5
1026167	23560	5
1026167	23561	5
1026167	23562	5
1026167	23569	5
1026167	23570	5
1026167	23576	5
1026167	23581	5
1026167	23583	5
1026167	24127	5
1026167	24136	5
1026167	24137	5
1026167	24141	5
1026200	22784	5
1026200	23001	5
1026200	23002	5
1026200	23003	5
1026227	11543	5
1026251	22759	3
1026251	22786	3
1026251	22806	5
1026251	22957	5
1026251	22963	5
1026251	22965	5
1026251	22967	5
1026251	22982	5
1026251	22985	5
1026251	23548	5
1026251	23559	5
1026251	23561	5
1026267	22783	5
1026267	22784	5
1026268	10740	5
1026268	10748	5
1026268	10771	5
1026268	10774	5
1026268	10777	5
1026268	10780	5
1026268	11299	5
1026268	11389	5
1026268	11396	5
1026268	11525	5
1026268	11527	5
1026268	11528	5
1026268	11529	5
1026268	11531	5
1026268	11532	5
1026268	11534	5
1026268	11536	5
1026268	11538	5
1026268	11542	5
1026268	11633	5
1026268	11750	5
1026268	19852	5
1026268	20766	5
1026268	20767	5
1026268	22687	5
1026268	22689	5
1026268	22693	5
1026268	22706	5
1026268	22709	5
1026268	22871	5
1026268	22874	5
1026268	22921	5
1026268	22922	5
1026268	22923	5
1026268	22925	5
1026268	22939	5
1026268	22945	5
1026268	22949	5
1026268	22950	5
1026268	22955	5
1026268	23536	5
1026268	24089	5
1026268	24100	5
1026268	24108	5
1026268	24151	5
1026268	24157	5
1026268	24165	5
1026268	24169	5
1026268	24778	5
1026275	11756	5
1026276	11458	5
1026276	22709	5
1026276	22718	5
1026276	22920	5
1026279	10748	5
1026279	10771	5
1026279	10779	5
1026279	11299	5
1026279	11424	5
1026279	11520	5
1026279	11525	5
1026279	11528	5
1026279	11531	5
1026279	11537	5
1026279	11538	5
1026279	11634	5
1026279	11750	5
1026279	19852	5
1026279	20766	5
1026279	20767	5
1026279	22689	5
1026279	22693	5
1026279	22707	5
1026279	22709	5
1026279	22718	5
1026279	22847	5
1026279	22849	5
1026279	22871	5
1026279	22874	5
1026279	22921	5
1026279	22922	5
1026279	22923	5
1026279	22939	5
1026279	22949	5
1026279	22950	5
1026279	24089	5
1026279	24108	5
1026279	24151	5
1026279	24778	5
1026280	10748	5
1026280	11001	5
1026280	11299	5
1026280	11520	5
1026280	11534	5
1026280	11537	5
1026280	11538	5
1026280	22707	5
1026280	22718	5
1026280	22874	5
1026280	22921	5
1026280	22922	5
1026280	22926	5
1026280	22939	5
1026280	22949	5
1026280	22950	5
1026280	24089	5
1026280	24100	5
1026280	24151	5
1026916	10748	5
1026916	10771	5
1026916	10774	5
1026916	10777	5
1026916	11299	5
1026916	11389	5
1026916	11424	5
1026916	11458	5
1026916	11520	5
1026916	11528	5
1026916	11532	5
1026916	11542	5
1026916	11543	5
1026916	11547	5
1026916	11633	5
1026916	11634	5
1026916	19852	5
1026916	20767	5
1026916	22687	5
1026916	22693	5
1026916	22707	5
1026916	22709	5
1026916	22718	5
1026916	22868	5
1026916	22871	5
1026916	22874	5
1026916	22888	5
1026916	22921	5
1026916	22923	5
1026916	22925	5
1026916	22945	5
1026916	22949	5
1026916	22950	5
1026916	22955	5
1026916	24089	5
1026916	24151	5
1026924	10319	5
1026924	10756	5
1026924	10774	5
1026924	11184	5
1026924	11518	5
1026924	11525	5
1026924	11534	5
1026924	11536	5
1026924	11543	5
1026924	11582	5
1026924	11599	5
1026924	11653	5
1026924	19852	5
1026924	20766	5
1026924	22707	5
1026924	22751	5
1026924	22766	3
1026924	22868	5
1026924	22871	5
1026924	22872	5
1026924	22954	5
1026924	23023	5
1026924	23522	5
1026924	23530	5
1026924	24842	5
1026924	24843	5
1026927	10779	5
1026927	11389	5
1026927	11528	5
1026927	11633	5
1026927	22923	5
1026927	22925	5
1026927	22939	5
1026927	22949	5
1026927	22950	5
1026927	22955	5
1026927	24089	5
1026927	24151	5
1026930	10779	5
1026930	11001	5
1026930	11299	5
1026930	11520	5
1026930	11525	5
1026930	11531	5
1026930	11537	5
1026930	11542	5
1026930	11543	5
1026930	22705	5
1026930	22706	5
1026930	22718	5
1026930	22868	5
1026930	22874	5
1026930	22920	5
1026930	22922	5
1026930	22925	5
1026930	22926	5
1026930	22939	5
1026930	22945	5
1026930	22949	5
1026930	22950	5
1026930	22955	5
1026931	11299	5
1026931	11520	5
1026931	11542	5
1026931	11543	5
1026931	19852	5
1026931	22706	5
1026931	22709	5
1026931	22718	5
1026931	22874	5
1026931	22939	5
1026931	22949	5
1026931	22950	5
1026931	22955	5
1026933	23005	5
1026933	23006	5
1026933	23525	5
1026934	22977	5
1026934	22979	5
1026936	11543	5
1026936	11547	5
1026936	11661	5
1026961	10911	5
1027046	10911	5
1027046	24842	5
1027092	11709	3
1027092	11722	5
1027092	22684	3
1027092	22921	5
1027092	24151	5
1027092	24845	3
1027092	24846	5
1027092	24848	3
1027092	24849	3
1027093	24089	5
1027093	24869	5
1027093	24873	5
1027093	24877	5
1027096	10441	5
1027096	10780	5
1027097	24866	5
1027097	24901	5
1027097	24905	5
1027098	24867	5
1027098	24901	5
1027107	10319	5
1027107	11709	5
1027107	11754	5
1027107	22845	5
1027107	23577	5
1027107	24869	5
1027108	22977	5
1027108	24089	5
1027108	24846	5
1027108	24869	5
1027109	10319	5
1027109	11538	5
1027109	11543	5
1027109	11641	5
1027109	11661	5
1027109	11710	5
1027109	11711	5
1027109	22812	5
1027109	22836	5
1027109	22872	5
1027109	22921	5
1027109	24146	5
1027109	24869	5
1027109	24873	5
1027109	24875	5
1027109	24877	5
1027109	24886	5
1027109	25016	5
1027111	24869	5
1027134	10780	5
1027134	10911	5
1027134	10936	5
1027134	24891	5
1027134	24893	5
1027134	24896	5
1027134	24897	5
1027134	24898	5
1027134	24899	5
1027134	24916	5
1027134	24932	5
1027139	10911	5
1027139	24891	5
1027139	24893	5
1027139	24894	5
1027139	24895	5
1027139	24896	5
1027139	24899	5
1027139	25001	5
1027140	24891	5
1027140	24893	5
1027140	24895	5
1027140	24896	5
1027140	24899	5
1027140	24900	5
1027140	24901	5
1027140	24902	5
1027140	24904	5
1027143	10911	5
1027143	10937	5
1027143	11417	5
1027143	24867	5
1027143	24893	5
1027143	24897	5
1027143	24901	5
1027143	24902	5
1027143	24908	5
1027143	24909	5
1027143	25050	5
1027143	25520	5
1027145	10319	5
1027145	10441	3
1027145	19852	3
1027145	22812	5
1027145	24088	3
1027145	24089	5
1027145	24157	5
1027145	24778	3
1027145	24901	3
1027145	24906	5
1027150	11722	5
1027150	24873	5
1027154	24151	5
1027154	24778	5
1027154	24893	5
